movie_id,movie_name,certificate,genre,description,directors,stars
tt2366608,Lost River,R,"Drama, Fantasy, Mystery            ","A single mother is swept into a dark underworld, while her teenage son discovers a road that leads him to a secret underwater town.",Ryan Gosling,"     Christina Hendricks, Iain De Caestecker, Matt Smith, Saoirse Ronan"
tt0091445,Lucas,U,"Comedy, Drama, Romance            ","A socially inept fourteen-year-old experiences heartbreak for the first time when his two best friends - Cappie, an older-brother figure, and Maggie, the new girl with whom he is in love - fall for each other.",David Seltzer,"     Corey Haim, Kerri Green, Charlie Sheen, Courtney Thorne-Smith"
tt0173716,Cecil B. Demented,R,"Comedy, Crime, Thriller            ",An insane independent film director and his renegade group of teenage filmmakers kidnap an A-list Hollywood actress and force her to star in their underground film.,John Waters,"     Melanie Griffith, Stephen Dorff, Alicia Witt, Adrian Grenier"
tt0258038,Pootie Tang,PG-13,"Action, Adventure, Comedy            ","""The Man"" is baffled by a chill hero's invincible weapon: gibberish.",Louis C.K.,"     Chris Rock, Lance Crouther, J.B. Smoove, Jennifer Coolidge"
tt0481797,Youth Without Youth,R,"Drama, Fantasy, Mystery            ","A love story wrapped in a mystery. Set in World War II Europe, a professor is changed by a cataclysmic event and explores the mysteries of life.",Francis Ford Coppola,"     Tim Roth, Alexandra Maria Lara, Bruno Ganz, André Hennicke"
tt0298744,Auto Focus,R,"Biography, Crime, Drama            ",The life of TV star Bob Crane and his strange friendship with electronics expert John Henry Carpenter.,Paul Schrader,"     Greg Kinnear, Willem Dafoe, Maria Bello, Rita Wilson"
tt0112887,The Doom Generation,R,"Comedy, Crime, Drama            ","Jordan White and Amy Blue, two troubled teens, pick up an adolescent drifter, Xavier Red. Together, the threesome embark on a sex-and-violence-filled journey through an America of psychos and quickie marts.",Gregg Araki,"     James Duval, Rose McGowan, Johnathon Schaech, Cress Williams"
tt0220580,Intacto,R,"Drama, Fantasy, Romance            ","In a world where luck can be taken from a lucky person by a luckier person's touch, a small group of lucky people compete to be the luckiest and for the other contestants' luck.",Juan Carlos Fresnadillo,"     Max von Sydow, Eusebio Poncela, Leonardo Sbaraglia, Mónica López"
tt0940709,Cheung gong 7 hou,PG,"Adventure, Comedy, Drama            ",A poor Chinese laborer learns important lessons after his son gets a strange new toy.,Stephen Chow,"     Stephen Chow, Yuqi Zhang, Jiao Xu, Lei Huang"
tt0149624,All the Pretty Horses,PG-13,"Drama, Romance, Western            ","Two Texas cowboys head to Mexico in search of work, but soon find themselves in trouble with the law after one of them falls in love with a wealthy rancher's daughter.",Billy Bob Thornton,"     Matt Damon, Penélope Cruz, Henry Thomas, Angelina Torres"
tt0105585,Thunderheart,U,"Crime, Mystery, Thriller            ",A young mixed-blood FBI agent is assigned to work with a cynical veteran investigator on a murder on a poverty-stricken Sioux reservation.,Michael Apted,"     Val Kilmer, Sam Shepard, Graham Greene, Fred Ward"
tt0239949,Say It Isn't So,R,"Comedy, Romance            ",Jo and Gilly date. They find out they're brother and sister. Jo moves away. Gilly finds out that he's not Jo's brother and that Jo's getting married. Can he stop the wedding in time?,J.B. Rogers,"     Chris Klein, Heather Graham, Orlando Jones, Sally Field"
tt4853102,Batman: The Killing Joke,UA,"Animation, Action, Crime            ","As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness.",Sam Liu,"     Kevin Conroy, Mark Hamill, Tara Strong, Ray Wise"
tt0100530,The Russia House,U,"Drama, Romance, Thriller            ","A British publisher is sent a manuscript detailing Soviet Union nuclear missile capabilities. British Intelligence intercept it and recruit him to investigate the author's editor, a beautiful Russian woman he claims never to have met.",Fred Schepisi,"     Sean Connery, Michelle Pfeiffer, Roy Scheider, James Fox"
tt0098320,Shocker,A,"Comedy, Horror, Thriller            ","After being sent to the electric chair, a serial killer uses electricity to come back from the dead and carry out his vengeance on the football player who turned him in to the police.",Wes Craven,"     Michael Murphy, Mitch Pileggi, John Tesh, Heather Langenkamp"
tt0117958,Trees Lounge,R,"Comedy, Drama            ","Tommy is an unemployed mechanic who spends most of his time in a bar (Trees Lounge) in a small blue collar town. He seems to always be thinking, ""If only X then I could stop drinking"".",Steve Buscemi,"     Steve Buscemi, Carol Kane, Mark Boone Junior, Bronson Dudley"
tt0118055,Up Close & Personal,UA,"Drama, Romance            ","An ambitious young woman, determined to build a career in television journalism, gets good advice from her first boss, and they fall in love.",Jon Avnet,"     Robert Redford, Michelle Pfeiffer, Stockard Channing, Joe Mantegna"
tt1545759,À bout portant,R,"Action, Crime, Drama            ","Samuel, a male nurse, saves the life of a thief whose henchmen take Samuel's wife hostage and force him to spring their boss.",Fred Cavayé,"     Gilles Lellouche, Roschdy Zem, Gérard Lanvin, Elena Anaya"
tt4009460,Saving Christmas,PG,"Comedy, Family            ","His annual Christmas party faltering thanks to his cynical brother-in-law, former Growing Pains star Kirk Cameron attempts to save the day by showing him that Jesus Christ remains a crucial component of the over-commercialized holiday..",Darren Doane,"     Kirk Cameron, Darren Doane, Bridgette Cameron, Ben Kientz"
tt0106453,Body of Evidence,A,"Drama, Thriller            ",A lawyer defends a woman accused of killing her older lover by having sex with him.,Uli Edel,"     Madonna, Willem Dafoe, Joe Mantegna, Anne Archer"
tt0110687,North,PG,"Adventure, Comedy, Drama            ","Sick of the neglect he receives from his mom and dad, a young boy leaves home and travels the world in search of new parents.",Rob Reiner,"     Elijah Wood, Bruce Willis, Jason Alexander, Julia Louis-Dreyfus"
tt2675914,Kraftidioten,R,"Action, Comedy, Crime            ","After his son is murdered by drug dealers, a snowplow driver starts seeking revenge.",Hans Petter Moland,"     Stellan Skarsgård, Bruno Ganz, Pål Sverre Hagen, Jakob Oftebro"
tt1780798,Clown,R,"Horror, Thriller            ","A loving father finds a clown suit for his son's birthday party, only to realize that it's cursed.",Jon Watts,"     Andy Powers, Laura Allen, Peter Stormare, Christian Distefano"
tt1981107,The Young and Prodigious T.S. Spivet,PG,"Adventure, Comedy, Drama            ","A ten-year-old scientist secretly leaves his family's ranch in Montana where he lives with his cowboy father and scientist mother, escapes home, and travels across the country aboard a freight train to receive an award at the Smithsonian Institute.",Jean-Pierre Jeunet,"     Helena Bonham Carter, Judy Davis, Callum Keith Rennie, Kyle Catlett"
tt0070643,Scarecrow,A,Drama            ,"An ex-con drifter with a penchant for brawling is amused by a homeless ex-sailor, so they partner up as they head east together.",Jerry Schatzberg,"     Gene Hackman, Al Pacino, Dorothy Tristan, Ann Wedgeworth"
tt2319580,The Grand Seduction,PG-13,Comedy            ,"To survive, a dying Newfoundland fishing village must convince a young doctor to take up residence by any means necessary.",Don McKellar,"     Taylor Kitsch, Brendan Gleeson, Liane Balaban, Gordon Pinsent"
tt0077369,Convoy,U,"Action, Drama            ","Truckers form a mile-long ""convoy"" in support of a trucker's vendetta with an abusive sheriff - Based on the country song of the same title by C.W. McCall.",Sam Peckinpah,"     Kris Kristofferson, Ali MacGraw, Ernest Borgnine, Burt Young"
tt1392197,Marmaduke,PG,"Comedy, Family            ","A suburban family moves to a new neighborhood with their large, yet lovable Great Dane, who has a tendency to wreak havoc in his own oblivious way.",Tom Dey,"     Owen Wilson, Judy Greer, Lee Pace, Emma Stone"
tt0086361,Staying Alive,U,"Drama, Music, Romance            ","Five years later, Tony Manero's Saturday Night Fever is still burning. Now he's strutting toward his biggest challenge yet: succeeding as a dancer on the Broadway stage.",Sylvester Stallone,"     John Travolta, Cynthia Rhodes, Finola Hughes, Steve Inwood"
tt0100486,Reversal of Fortune,UA,"Biography, Drama, Mystery            ","Wealthy Sunny von Bülow lies brain-dead, husband Claus guilty of attempted murder; but he says he's innocent and hires Alan Dershowitz for his appeal.",Barbet Schroeder,"     Jeremy Irons, Glenn Close, Ron Silver, Annabella Sciorra"
tt4052882,The Shallows,A,"Action, Drama, Horror            ","A mere 200 yards from shore, surfer Nancy is attacked by a great white shark, with her short journey to safety becoming the ultimate contest of wills.",Jaume Collet-Serra,"     Blake Lively, Óscar Jaenada, Angelo Josue Lozano Corzo, Joseph Salas"
tt0132512,At First Sight,PG-13,"Drama, Romance            ",A blind man has an operation to regain his sight at the urging of his girlfriend and must deal with the changes to his life.,Irwin Winkler,"     Val Kilmer, Mira Sorvino, Kelly McGillis, Steven Weber"
tt1663143,Fun Size,PG-13,"Adventure, Comedy            ","Wren's Halloween plans go awry when she's made to babysit her brother, who disappears into a sea of trick-or-treaters. With her best friend and two nerds at her side, she needs to find her brother before her mom finds out he's missing.",Josh Schwartz,"     Victoria Justice, Johnny Knoxville, Chelsea Handler, Ana Gasteyer"
tt0265808,Stealing Harvard,PG-13,"Comedy, Crime            ",A middle-class man turns to a life of crime in order to finance his niece's first year at Harvard University.,Bruce McCulloch,"     Jason Lee, Tom Green, Leslie Mann, Megan Mullally"
tt0157472,Clockstoppers,U,"Action, Adventure, Comedy            ",A teenager accidentally activates a machine that enables him to speed up his body so that other people seem to be standing still.,Jonathan Frakes,"     Jesse Bradford, French Stewart, Paula Garcés, Michael Biehn"
tt0423409,A Cock and Bull Story,R,Comedy            ,"Director Michael Winterbottom (Northam) attempts to shoot the adaptation of Laurence Sterne's essentially unfilmable novel, ""The Life and Opinions of Tristram Shandy, Gentleman.""",Michael Winterbottom,"     Steve Coogan, Jeremy Northam, Rob Brydon, Keeley Hawes"
tt0126250,Cookie's Fortune,UA,"Comedy, Drama            ",Conflict arises in the small town of Holly Springs when an old woman's death causes a variety of reactions among family and friends.,Robert Altman,"     Glenn Close, Julianne Moore, Liv Tyler, Chris O'Donnell"
tt2784512,Zombeavers,R,"Comedy, Horror            ",A fun weekend turns into madness and horror for a bunch of groupies looking for fun in a beaver infested swamp.,Jordan Rubin,"     Rachel Melvin, Cortney Palm, Lexi Atkins, Hutch Dano"
tt0111579,Utomlennye solntsem,R,"Drama, War            ","In the USSR in 1936, shadows of Stalin's repressions fall on a famous, revolutionary hero. The accusations of him being a foreign spy are nonsense, and everyone knows that. However, a slow process of his downfall has already started.",Nikita Mikhalkov,"     Nikita Mikhalkov, Ingeborga Dapkunaite, Oleg Menshikov, Nadezhda Mikhalkova"
tt0191043,Rang-e khoda,PG,"Drama, Family            ","The story of Mohammed, a blind Iranian boy and his father, Hashem, who is always oscillating between accepting his son as he is and abandoning him, as he represents a burden for him, after the loss of his wife.",Majid Majidi,"     Hossein Mahjoub, Mohsen Ramezani, Salameh Feyzi, Farahnaz Safari"
tt1371155,Made in Dagenham,R,"Comedy, Drama, History            ","A dramatization of the 1968 strike at the Ford Dagenham car plant, where female workers walked out in protest against sexual discrimination.",Nigel Cole,"     Sally Hawkins, Bob Hoskins, Andrea Riseborough, Jaime Winstone"
tt1018765,Our Brand Is Crisis,R,"Comedy, Drama            ","A battle-hardened American political consultant is sent to help re-elect a controversial president in Bolivia, where she must compete with a long-term rival working for another candidate.",David Gordon Green,"     Sandra Bullock, Billy Bob Thornton, Anthony Mackie, Joaquim de Almeida"
tt3125324,Beyond the Lights,PG-13,"Drama, Music, Romance            ","The pressures of fame have superstar singer Noni on the edge, until she meets Kaz, a young cop who works to help her find the courage to develop her own voice and break free to become the artist she was meant to be.",Gina Prince-Bythewood,"     Gugu Mbatha-Raw, Nate Parker, Minnie Driver, Danny Glover"
tt0167456,Thunderbirds,U,"Action, Adventure, Comedy            ","When The Hood finds and invades International Rescue's secret base and traps most of the Tracy family, only young Alan Tracy and his friends can save the day.",Jonathan Frakes,"     Bill Paxton, Anthony Edwards, Ben Kingsley, Brady Corbet"
tt0424908,Copying Beethoven,PG-13,"Biography, Drama, Music            ",A fictionalized account of the last year of Beethoven's life.,Agnieszka Holland,"     Ed Harris, Diane Kruger, Matthew Goode, Ralph Riach"
tt0113690,Lord of Illusions,A,"Horror, Mystery, Thriller            ","A private detective gets more than he bargains for when he encounters Philip Swan, a performer whose amazing illusions captivate the world, but they are not really what everyone thinks.",Clive Barker,"     Scott Bakula, Kevin J. O'Connor, J. Trevor Edmond, Daniel von Bargen"
